[1.9198621771937625 0.0],[-0.0 0.0 1.0]
[1.9198621771937625 0.17453292519943295],[-0.0593911746138847 0.16317591116653482 0.984807753012208]
[1.9198621771937625 0.3490658503988659],[-0.11697777844051097 0.3213938048432697 0.9396926207859084]
[1.9198621771937625 0.5235987755982988],[-0.17101007166283433 0.46984631039295416 0.8660254037844387]
[1.9198621771937625 0.6981317007977318],[-0.21984631039295416 0.6040227735550536 0.766044443118978]
[1.9198621771937625 0.8726646259971648],[-0.2620026302293849 0.7198463103929542 0.6427876096865394]
[1.9198621771937625 1.0471975511965976],[-0.2961981327260238 0.8137976813493737 0.5000000000000001]
[1.9198621771937625 1.2217304763960306],[-0.3213938048432696 0.883022221559489 0.3420201433256688]
[1.9198621771937625 1.3962634015954636],[-0.33682408883346515 0.9254165783983234 0.17364817766693041]
[1.9198621771937625 1.5707963267948966],[-0.3420201433256687 0.9396926207859084 6.123233995736766e-17]
[1.9198621771937625 1.7453292519943295],[-0.33682408883346515 0.9254165783983234 -0.1736481776669303]
[1.9198621771937625 1.9198621771937625],[-0.3213938048432697 0.8830222215594891 -0.3420201433256687]
[1.9198621771937625 2.0943951023931953],[-0.29619813272602386 0.8137976813493738 -0.4999999999999998]
[1.9198621771937625 2.2689280275926285],[-0.2620026302293849 0.7198463103929542 -0.6427876096865394]
[1.9198621771937625 2.443460952792061],[-0.21984631039295424 0.6040227735550538 -0.7660444431189779]
[1.9198621771937625 2.6179938779914944],[-0.17101007166283433 0.46984631039295416 -0.8660254037844387]
[1.9198621771937625 2.792526803190927],[-0.11697777844051102 0.3213938048432698 -0.9396926207859083]
[1.9198621771937625 2.9670597283903604],[-0.05939117461388468 0.16317591116653477 -0.984807753012208]
[2.0943951023931953 0.0],[-0.0 0.0 1.0]
[2.0943951023931953 0.17453292519943295],[-0.08682408883346512 0.1503837331804353 0.984807753012208]
[2.0943951023931953 0.3490658503988659],[-0.17101007166283427 0.29619813272602386 0.9396926207859084]
[2.0943951023931953 0.5235987755982988],[-0.24999999999999986 0.4330127018922193 0.8660254037844387]
[2.0943951023931953 0.6981317007977318],[-0.32139380484326946 0.5566703992264194 0.766044443118978]
[2.0943951023931953 0.8726646259971648],[-0.38302222155948884 0.6634139481689384 0.6427876096865394]
[2.0943951023931953 1.0471975511965976],[-0.43301270189221913 0.75 0.5000000000000001]
[2.0943951023931953 1.2217304763960306],[-0.46984631039295394 0.8137976813493737 0.3420201433256688]
[2.0943951023931953 1.3962634015954636],[-0.4924038765061038 0.8528685319524433 0.17364817766693041]
[2.0943951023931953 1.5707963267948966],[-0.4999999999999998 0.8660254037844387 6.123233995736766e-17]
[2.0943951023931953 1.7453292519943295],[-0.4924038765061038 0.8528685319524433 -0.1736481776669303]
[2.0943951023931953 1.9198621771937625],[-0.469846310392954 0.8137976813493738 -0.3420201433256687]
[2.0943951023931953 2.0943951023931953],[-0.4330127018922192 0.7500000000000001 -0.4999999999999998]
[2.0943951023931953 2.2689280275926285],[-0.38302222155948884 0.6634139481689384 -0.6427876096865394]
[2.0943951023931953 2.443460952792061],[-0.32139380484326957 0.5566703992264196 -0.7660444431189779]
[2.0943951023931953 2.6179938779914944],[-0.24999999999999986 0.4330127018922193 -0.8660254037844387]
[2.0943951023931953 2.792526803190927],[-0.17101007166283436 0.29619813272602397 -0.9396926207859083]
[2.0943951023931953 2.9670597283903604],[-0.0868240888334651 0.15038373318043524 -0.984807753012208]
[2.2689280275926285 0.0],[-0.0 0.0 1.0]
[2.2689280275926285 0.17453292519943295],[-0.11161889704894966 0.133022221559489 0.984807753012208]
[2.2689280275926285 0.3490658503988659],[-0.2198463103929542 0.2620026302293849 0.9396926207859084]
[2.2689280275926285 0.5235987755982988],[-0.3213938048432696 0.38302222155948895 0.8660254037844387]
[2.2689280275926285 0.6981317007977318],[-0.4131759111665348 0.49240387650610395 0.766044443118978]
[2.2689280275926285 0.8726646259971648],[-0.49240387650610407 0.5868240888334652 0.6427876096865394]
[2.2689280275926285 1.0471975511965976],[-0.5566703992264194 0.6634139481689384 0.5000000000000001]
[2.2689280275926285 1.2217304763960306],[-0.6040227735550536 0.7198463103929541 0.3420201433256688]
[2.2689280275926285 1.3962634015954636],[-0.6330222215594891 0.7544065067354889 0.17364817766693041]
[2.2689280275926285 1.5707963267948966],[-0.6427876096865394 0.766044443118978 6.123233995736766e-17]
[2.2689280275926285 1.7453292519943295],[-0.6330222215594891 0.7544065067354889 -0.1736481776669303]
[2.2689280275926285 1.9198621771937625],[-0.6040227735550537 0.7198463103929542 -0.3420201433256687]
[2.2689280275926285 2.0943951023931953],[-0.5566703992264195 0.6634139481689384 -0.4999999999999998]
[2.2689280275926285 2.2689280275926285],[-0.49240387650610407 0.5868240888334652 -0.6427876096865394]
[2.2689280275926285 2.443460952792061],[-0.41317591116653496 0.4924038765061041 -0.7660444431189779]
[2.2689280275926285 2.6179938779914944],[-0.3213938048432696 0.38302222155948895 -0.8660254037844387]
[2.2689280275926285 2.792526803190927],[-0.2198463103929543 0.2620026302293851 -0.9396926207859083]
[2.2689280275926285 2.9670597283903604],[-0.11161889704894962 0.13302222155948895 -0.984807753012208]
[2.443460952792061 0.0],[-0.0 0.0 1.0]
[2.443460952792061 0.17453292519943295],[-0.13302222155948898 0.11161889704894967 0.984807753012208]
[2.443460952792061 0.3490658503988659],[-0.2620026302293849 0.21984631039295424 0.9396926207859084]
[2.443460952792061 0.5235987755982988],[-0.3830222215594889 0.3213938048432697 0.8660254037844387]
[2.443460952792061 0.6981317007977318],[-0.4924038765061039 0.41317591116653485 0.766044443118978]
[2.443460952792061 0.8726646259971648],[-0.586824088833465 0.4924038765061041 0.6427876096865394]
[2.443460952792061 1.0471975511965976],[-0.6634139481689383 0.5566703992264195 0.5000000000000001]
[2.443460952792061 1.2217304763960306],[-0.719846310392954 0.6040227735550537 0.3420201433256688]
[2.443460952792061 1.3962634015954636],[-0.7544065067354888 0.6330222215594892 0.17364817766693041]
[2.443460952792061 1.5707963267948966],[-0.7660444431189779 0.6427876096865395 6.123233995736766e-17]
[2.443460952792061 1.7453292519943295],[-0.7544065067354888 0.6330222215594892 -0.1736481776669303]
[2.443460952792061 1.9198621771937625],[-0.7198463103929541 0.6040227735550538 -0.3420201433256687]
